gid,nearest_station,nearest_station_distance,parking_score
다사634524,중곡,559.0627620417688,2.04175604983304
다사637486,구의,413.5946330636045,2.3689435068818443
다사632504,아차산,505.2242339514623,0.8152432954887904
다사630506,군자,347.88217184428527,1.5104184256957307
다사651499,광나루,369.89661360299954,0.17684855151991694
다사622488,건대입구,329.863802631476,0.7655593202316152
다사621483,건대입구,775.6887013076806,1.6911591214558568
다사644488,강변,432.3496769178431,1.3057917881381984
다사626519,중곡,637.3133088723966,0.4976387962607245
다사614486,건대입구,666.3673635494978,0.8421072930064295
다사637514,중곡,656.6124253954908,0.7119888734451387
다사638496,아차산,733.4112196057761,1.280341279431342
다사633523,중곡,439.2732325724721,8.69498547119984
다사625510,군자,324.11772661585536,0.5155630601837353
다사626512,군자,365.90168019931394,0.5606813099506867
다사641490,강변,548.3871028334202,2.0026715400367894
다사650497,광나루,146.36957295151876,0.07093791249959779
다사634506,아차산,407.35594143478954,0.8855141559162956
다사635498,아차산,563.029282344139,0.3668918382254796
다사631521,중곡,271.6936702279588,1.3312038823437575
다사620483,건대입구,755.4916080657393,1.4037189742459428
다사622497,어린이대공원,254.37185110626845,0.6845416471078289
다사631484,구의,310.14029660566734,2.0672759232981255
다사629516,중곡,429.7931496707694,0.8566620887388642
다사619495,건대입구,433.2305573536621,0.5908299463032519
다사623507,군자,545.9196981443935,0.4696384800423002
다사646492,광나루,495.6121337850122,0.6262586608581799
다사644501,아차산,733.5439811598154,0.32197600368067947
다사647502,광나루,663.6359690879567,0.17281506356555348
다사625506,군자,430.5281623144616,1.142208074401323
다사638488,강변,485.48675966957387,4.084655508982009
다사621505,어린이대공원,678.0387646617816,0.3866285789320819
다사630483,구의,450.72852357005473,2.912035035979097
다사613485,건대입구,807.6577668584788,0.765209195463034
다사626511,군자,289.21255446432997,0.5975445587756504
다사623480,건대입구,1124.1023679204443,1.6289407698964276
다사638491,구의,683.9263645492048,2.55023842583965
다사642505,아차산,528.3629033669872,0.6158732819208009
